movieCode,title,summary,genres
876969,어쎄신 클럽,"오랫동안 킬러 생활을 하면서 무의미한 삶을 살던 모건은 소피를 만나면서부터 인간다운 인생을 꿈꾸기 시작한다. 그래서 고민 끝에 킬러 생활을 청산하려고 하지만, 자신도 모르는 사이에 자신이 누군가 설계한 킬러들의 RPG 게임에 합류했다는 사실을 깨닫는다. 플레이어는 총 7명. 처음에는 영문을 몰라 어리둥절해 하던 킬러들. 하지만 곧 전투본능을 되살려 돈과 목숨을 지키기 위해서 치열한 사투를 벌인다. 그렇게 죽고 죽이는 게임 끝에 마침내 단 두 명의 킬러만이 남는다. 바로 모건과 정체불명의 인물 포크! 포크는 게임 설계자를 찾아 제거하자고 하면서 모건에게 접근하는데... 과연 모건은 최후의 승리자가 되고 킬러들의 세계에서 벗어날 수 있을까?","액션, 미스터리, 스릴러"
36955,트루 라이즈,국가안보기관에서 일하는 해리(아놀드 슈왈츠네거)는 아내 헬렌(제이미 리 커티스)에게 세일즈맨이라고 속이며 살고 있다. 어느날 아내가 가짜 첩보원에게 반해 한눈을 팔자 해리는 아내를 뒤쫓는다.  그러던 중 해리는 가짜 첩보원의 배후에 중동의 미군 철수를 요구하는 아지즈가 있음을 알게 된다. 그들 테러분자에게 잡혀간 딸을 구하기 위해 해리는 아내와 힘을 합친다.,"액션, 스릴러"
617502,졸트,"사랑하는 남친을 잃은 그녀. 더 이상의 통제는 필요 없다. 제대로 돌아버린 자. 그녀의 숨은 능력이 깨어난다! 10월, 백만 볼트 짜릿한 액션이 시작된다!","액션, 스릴러"
267860,런던 해즈 폴른,"영국 수상의 장례식 참석을 위해 전 세계 28개국 정상들이 모인 런던, 역사상 가장 철저한 보안 태세가  유지되던 런던 도심 전체에 동시다발적인 테러가 일어나는 가운데, 5개국 정상이 무자비한 테러에 희생되고 미국 대통령이 납치 당하는 초유의 상태가 벌어진다. 적군과 아군을 구분할 수 없는 아비규환 속, 비밀 경호원 마이크 배닝은 MI6과 함께 전세계를 위협하는 정체불명의 세력을 막기 위해 나서는데…","액션, 스릴러"
960258,47시간: 샤크베이트,마지막 봄 방학을 기념하러 해변에서 파티를 벌이던 젊은이들은 우연히 주인 없이 방치된 제트스키 두 대를 발견하고 키를 훔친다. 그들은 제트스키가 처참한 결과를 몰고 올 재앙의 원인이 될지 모른 채 승선한다. 철없는 치킨게임을 하다 고장 난 제트스키는 바다 한 가운데 고립되고 거대한 백상어의 그림자가 서서히 그들 주위를 맴돈다. 상어의 희생자가 한 명씩 늘어가는 가운데 남은 사람들은 해변으로 돌아가기 위해 고군분투한다.,"공포, 스릴러, 액션, 모험"
353486,쥬만지: 새로운 세계,"학교 창고를 청소하다가 낡은 ‘쥬만지’ 비디오 게임을 발견한 네 명의 아이들. 게임 버튼을 누르는 순간 화면 속으로 빨려 들어가버렸다! 거대한 몸집의 고고학자 닥터 브레이브스톤(드웨인 존슨)으로 변한 공부벌레 스펜서, 슈퍼 여전사 루비 라운드하우스(카렌 길런)가 된 운동신경 제로 마사, 저질체력의 동물학 전문가 무스 핀바(케빈 하트)가 된 예비 풋볼선수 프리지, 중년의 지도 연구학 교수 셸리 오베론(잭 블랙)으로 변해버린 SNS 중독 퀸카 베서니까지. 이들은 자신의 아바타가 가진 능력으로 게임 속 세계를 구하는 미션을 수행하고 현실로 돌아가야만 하는데….","모험, 액션, 코미디, 판타지"
9470,쿵푸 허슬,"1940년대 중국 상하이. 난세를 틈타 어둠의 세력을 평정한 도끼파의 잔인함에 신음하고 있던 그 때, 너무 가난해서 뺏길 것도 없는 하층민만이 평화롭게 모여사는 돼지촌에 불의만 보면 도망치는 소심한 건달 싱(주성치)이 흘러든다. 돼지촌을 폼나게 접수해서 도끼파 보스의 눈에 띄고 싶었던 싱의 협박은 도끼파와 돼지촌 주민 간의 전면대결로 이어지고, 놀랍게도 강호를 떠나 돼지촌에 숨어있던 강호의 고수들이 그 실체를 드러낸다. 예상치 못한 쿵푸 고수들의 등장으로 위기에 몰린 도끼파는 떠돌이 형제 킬러를 고용하는 한편, 싱을 이용해 전설 속의 쿵푸 달인 야수를 빼돌려 돼지촌을 접수할 음모를 꾸미는데...","액션, 코미디, 범죄, 판타지"
254470,피치 퍼펙트: 언프리티 걸즈,"완벽했던 무대, 그게 마지막일 줄이야. OMG!  전국 팝 아카펠라 대회에서 3년 연속 우승의 자리를 지켜오고 있는 전통의 여성 보컬그룹 ‘벨라스’. 하필이면 대통령 생일파티 축하 공연에서 화려한 퍼포먼스를 펼치던 중 차마 눈뜨고 볼 수 없는 낯 뜨거운 사고를 치고 만다. 하루아침에 대학 여신에서 미운 오리 새끼가 된 그녀들은 무너진 명성과 상처 입은 자존심을 회복하려 애쓰지만 그때마다 더 큰 무리수로 외면 받을 뿐이다. 해체 위기에 놓인 ‘벨라스’에게 국제대회에서 우승을 하면 다시 노래할 수 있다는 마지막 기회가 주어지는데… 과연 그녀들이 준비한 필살기는 무엇일까?  전세계를 뒤흔들 그녀들의 폭풍 라이브가 시작된다!","코미디, 음악"
864101,플래닛,"‘우주정거장 미르’에서는 24시간 뒤 지나갈 소행성을 추적 중 운석 충돌 가능성을 말하지만 무시되고 만다.  한편 지구에서는 이러한 영문도 모른 채  지구를 비켜갈 화려한 유성우의 우주쇼를 볼 기대에 들떠 있다.  그 시각, 소행성 뒤편 사각 지대의 운석 파편들이 핵폭탄보다 10배 강력한 파워로 우주정거장을 파괴한 후 지구를 향해 나아가고 소행성에 강타당한 지구는 모든 건물과 도로가 붕괴되며 대재앙이 펼쳐지는데...","드라마, 모험, SF, 가족"
8277,아메리칸 파이: 기숙사 소동,에릭과 친구들은 대학에 입학하게 된다. 성(性)적으로 매우 자유 분방하기 짝이 없는 기숙사 클럽 ‘베타 하우스’가 있는 곳이다. 에릭은 클럽의 회장이면서 사촌인 드와이트의 도움으로 신나는 대학 생활을 시작하게 된다. 50개의 엽기적인 베타 입회 과제를 해결해 나가면서 에릭과 친구들은 진정한 베타 하우스 멤버가 되어간다. 하지만 막강한 재력을 가진 모범생들의 모임인 공부벌레 하우스가 베타 하우스를 와해시키기 위해 공격을 시작하면서 일은 걷잡을 수 없이 꼬이기 시작하게 되는데...,코미디
1013860,R.I.P.D.:알.아이.피.디.  2,,"액션, 코미디, 판타지, 범죄"
1593,박물관이 살아있다!,"야간 경비원 근무 첫날 밤, 박물관이 살아 움직이기 시작했다?!  엉뚱한 사업 아이템으로 하는 일 마다 늘 실패만 하는 래리 델리(벤 스틸러 분). 그를 더 이상 견뎌내지 못한 부인이 곁을 떠나자 래리는 하나 밖에 없는 아들에게만큼은 떳떳한 아버지가 되기 위해 직장을 찾아 나선다. 별 볼일 없는 그에게 온 유일한 기회는, 모든 사람들이 기피하는 자연사 박물관 야간 경비원. “아무것도 내보내지 말라”는 선배 경비원의 기이한 충고를 들은 근무 첫 날 밤, 래리는 박물관의 전시물들이 살아 움직이는 놀라운 광경을 목격한다.  밤마다 살아나는 박물관! 과연 여기에는 무슨 비밀이 있는 것일까??  박물관 전시품들은 매일 밤 제멋대로 움직이며 래리를 괴롭힌다. 마야인들, 로마의 글래디에이터들, 카우보이들이 살아나 그들끼리의 전쟁을 벌이기 시작하고, 네안데르탈인은 자신의 디스플레이 케이스를 불태우고, 가장 포악한 공룡 티라노사우루스는 래리를 못 잡아 먹어 안달이다. 이런 대혼란 속에서 래리가 상담할 상대는 왁스 모형인 루즈벨트 대통령(로빈 윌리엄스 분)뿐. 아들을 위해 어떤 역경 속에서도 박물관을 무사히 보호해야만 하는 래리는 첫 날 선배들에게 들었던 충고가 잊혀지지 않는다.  과연 이 박물관에는 무슨 비밀이 있는 것일까?","액션, 모험, 코미디, 가족, 판타지"
50124,모넬라,"사랑스러운 시골처녀 로라는 연인 타마소와 결혼을 앞두고 그와 관계를 가지려고 하지만, 보수적인 타마소는 허락하지 않는다. 결혼식 날을 정해놓고 갖가지 준비에 분주한 한편, 호기심 많은 로라는 마음을 잡지 못하고 방황한다. 과연 그를 진정으로 사랑하는지 확신이 없기 때문이다. 참다 못한 그녀는 타마소를 유혹해 보지만 그는 꿈쩍도 않고 결혼 전 관계를 허락하지 않는다. 화가 난 로라는 결혼을 취소하자고 말하고 낯선 남자의 차를 타고 떠난다. 결국 홧김에 떠난 여행에서 여러 남자와 관계를 가지며 유쾌한 도피를 벌이는데…","코미디, 로맨스"
359940,쓰리 빌보드,"범인을 잡지 못한 딸의 살인 사건에 세상의 관심이 사라지자, 엄마 밀드레드는 아무도 사용하지 않는 마을 외곽 대형 광고판에 도발적인 세 줄의 광고를 실어 메시지를 전한다. 마을 사람들을 모두 놀라게 한 밀드레드의 세 개의 메시지로 인해, 지역 방송에서 살인 사건이 다시 회자되는 등 그녀의 의도대로 세상 사람들의 이목을 끌게 된다. 마을의 존경 받는 경찰서장 월러비와 경찰관 딕슨은 무능한 경찰로 낙인찍히고, 조용한 마을의 평화를 바라는 이웃 주민들은 경찰의 편에 서서 그녀와 맞서기 시작하는데...","범죄, 드라마"
10386,아이언 자이언트,"작은 시골마을의 외톨이 소년 ‘호가드’는 숲속에 불시착한 거대 로봇 ‘자이언트’를 만나 친구가 된다. 겉모습과는 달리 아이처럼 순수한 ‘자이언트’ 와 그를 영혼이 깃든 생명체로 느끼며 보호하려는 ‘호가드’. 과연, ‘호가드’와 ‘자이언트’는 무사히 둘의 우정을 지킬 수 있을까?","가족, 애니메이션, SF, 드라마"
796185,삼총사: 다르타냥,,"모험, 액션, 역사, 드라마"
188161,밀리언 웨이즈,"웨스턴에서 흔하게 일어나는 총 싸움 중에 사랑하는 연인을 지키지는 못할망정 걸음아 나 살려라 도망쳐 버린 겁쟁이 양치기 총각 알버트.  그 사건 이후 하루아침에 미모의 여친에게 뻥 차인 알버트는 매혹적이면서도 터프한 여장부 애나로부터 웨스턴에서 살아남을 수 있는 필살기 ‘총 싸움에서 이기는 방법’을 배우기로 결심한다.  그렇게 시작된 둘의 관계가 묘한 분위기 속에서 점점 더 가까워지고 있던 중, 으리으리한(?) 물건으로 유명한 ‘희대의 무법자’이자 애나 남편이 등장하게 되면서 순탄치 않은 앞길을 예고 하는데…  과연, 알버트는 정글보다 무섭다는 웨스턴에서 살아남아 진짜 사나이가 될 수 있을까?","코미디, 서부"
311324,그레이트 월,"세상에서 가장 강력한 무기를 찾아 미지의 땅으로 떠난 최고의 전사 윌리엄과 페로는 60년마다 존재를 드러내는 적에게 공격을 당해 동료들을 잃게 되고, 이 정체불명의 적으로부터 인류를 보호하는 최정예 특수 부대 ‘네임리스 오더’와 마주하게 된다. 한편, 세상을 지키는 유일한 장벽, ‘그레이트 월’까지 놈들로부터 공격을 입게 되자, 윌리엄과 페로는 인류의 운명을 지키기 위해 네임리스 오더에 합류하고, 피할 수 없는 거대한 전쟁에 휘말리게 되는데…","액션, 모험, 판타지"
19913,500일의 썸머,"자신의 인생을 바꿔줄 운명적인 사랑이 나타날 것이라 믿는 순수청년 톰. 어느 날 사장의 새로운 비서로 나타난 썸머를 처음 보는 순간 강렬한 스파크를 일으키며 자신의 반쪽임을 직감한다. 이후 대책없이 썸머에게 빠져드는 톰. 그녀에게 접근하기 위한 부단한 노력에도 불구하고 사랑도 남자친구도 눈꼽만큼도 믿지 않고 구속받기 싫어하는 썸머로 인해 그냥 친구 사이로 지내기로 하지만, 둘의 사이는 점점 그 이상의 관계로 발전하게 된다. 그녀를 천생연분이라 확신하는 톰. 이제 둘 관계의 변화를 위한 선택이 필요한 순간이 다가오는데...","코미디, 드라마, 로맨스"
10607,돈 비 어 메니스 투 사우스 센트럴 와일 드링킹 유어 쥬스 인 더 후드,,코미디
59967,루퍼,암흑의 도시로 변해버린 2074년 캔자스. 시간여행은 불법으로 규정돼 거대 범죄 조직들 사이에서 비밀리에 이용된다. 완벽한 증거 소멸과 시체 처리를 위해 미래의 조직들은 제거 대상들을 비밀리에 2044년에 활동하고 있는 루퍼라는 킬러들에게 보낸다. 어느 날 시궁창 같은 도시에서 완벽한 임무수행으로 최고의 자리를 지켜내고 있는 킬러 조(조셉 고든 레빗)의 앞에 새로운 타겟이 등장한다. 그는 바로 레인메이커에 의해 살해 당한 아내를 다시 살려내고자 과거로 돌아온 30년 후의 바로 자신(브루스 윌리스)임을 알게 되는데...,"액션, 스릴러, SF"
136418,허밍버드,"전쟁에 환멸을 느껴 특수부대를 이탈, 노숙자로 도시를 전전하던 조이 존스(제이슨 스타뎀)는 어렵게 살고 있는 딸과 아내을 위해 존스는 뒷골목 세계에 뛰어든다. 쌓여가는 돈과 달리 점점 피폐해지는 삶을 느끼고 있던 존스. 그는 우연히 만난 크리스티나(아가타 버젝)와 사랑에 빠진다. 모든 것이 안정을 찾았다고 생각하던 그때, 자신의 베스트 프렌드였던 이사벨을 누군가 살해했다는 사실을 알자 존스는 복수를 꿈꾸기 시작한다.","액션, 스릴러"
10545,노틀담의 꼽추,"흉측한 노틀담의 종지기 콰지모도는 대성당을 나가본 적이 없다. 파리의 영주이자 콰지모도의 주인인 클레드 프롤로는 집시인 콰지모도의 엄마를 죽이고 그것에 대한 속죄로 콰지모도를 키우고 있다. 언제나 대성당에만 있어야 하는 콰지모도, 청년이 된 그는 인간 세상에 나가고 싶어 만우제 가장행렬에 구경나와서 집시인 에스메랄다를 보고 반한다. 그러나 바보들의 왕을 뽑는 행사에서 콰지모도가 왕으로 뽑히고, 처음에 즐거워하던 사람들도 콰지모도가 변장한 것이 아니라 실제 얼굴임을 알고는 콰지모도를 공격하고 에스메랄다는 콰지모도를 구해게 되는데...","드라마, 애니메이션, 가족"
442062,구스범스: 몬스터의 역습,"할로윈이 다가오고 있던 어느 날, 단짝 ‘소니’와 ‘샘’은 으스스한 분위기의 버려진 집을 발견한다. 그곳에서 자물쇠로 잠겨있는 [구스범스] 책을 찾아낸 소니와 샘은 함부로 자물쇠를 열고, 심술궂은 인형 슬래피를 깨우고야 만다. 몬스터 군단의 리더 슬래피는 책 속에 갇혀있던 몬스터들을 하나, 둘씩 불러들이고 평온했던 마을은 어느새 위험에 빠지기 시작한다. 게다가 기상천외한 몬스터들의 습격으로 소니의 엄마 ‘케이시’까지 납치당하자, 소니의 누나 ‘세라’까지 합류해 엄마와 마을을 구하기 위해 나선다. 다시 깨어난 몬스터들의 습격으로 엉망진창이 된 할로윈, 위험에 빠진 가족과 마을을 구할 수 있을까?","모험, 코미디, 판타지, 가족, 공포"
200727,"러브, 로지","어릴 때부터 모든 것을 함께 겪어온 단짝 로지와 알렉스는 고등학교 졸업 후 영국의 작은 고향마을을 떠나 미국 보스턴의 대학에 함께 가기로 약속한다. 하지만 서로의 감정을 숨긴 채 각자 다른 파트너와 간 졸업파티에서 한 순간의 실수로 전혀 다른 삶을 살게 된 두 사람. 미국에서 계획대로 인생을 설계해 나가는 알렉스와 달리 로지는 꿈을 접은 채 고향인 영국의 호텔에서 일한다. 몇 년 후, 보고 싶다는 알렉스의 연락을 받은 로지는 다시 한번 희망을 품고 보스톤으로 향하지만 이미 알렉스의 옆에는 다른 여자가 서있는데…","로맨스, 드라마, 코미디"
8643,엑소시즘 오브 에밀리 로즈,"부푼 희망을 안고 대학생이 된 에밀리 로즈(제니퍼 카펜터 분)는 기숙사 생활 중 끔찍한 환영과 마주치게 된다. 매일 새벽 3시마다 어김없이 점점 더 끔찍한 모습으로 그녀를 찾아오는 환영과 극심한 발작으로 에밀리는 갈수록 쇠약해진다. 신경과를 비롯한 현대의학은 그녀에게 아무런 도움도 되지 못하고, 마침내 가톨릭 교회는 리처드 무어 신부(톰 윌킨슨)를 통해 신체적, 정신적 고통이 극에 달한 에밀리에게 엑소시즘의 최고단계인 ‘리투알 로마니’를 행하도록 허락한다.  하지만 엑소시즘 도중 에밀리가 사망하는 사고가 벌어지고, 무어신부는 가혹한 엑소시즘과 에밀리를 죽게 방치했다는 혐의로 재판까지 받게된다. 무어신부의 변호를 맡은 유능한 여변호사 에린(로라 리니)은 무신론자였지만 사건을 맡은 이후 자신도 예상치 못한 공포를 겪으면서 과실치사 혐의로 신부를 고소한 검사측과 치열한 변론으로 치달으며 TV로 생중계되기에 이르자 전국이 충격과 공포에 휩싸이게 되는데…  과연 에밀리 로즈를 죽인 것은 악령인가, 신부인가?","범죄, 드라마, 공포, 스릴러"
57165,타이탄의 분노,"크라켄과의 전투를 승리로 이끈 반신반인 ‘페르세우스(샘 워싱턴)’는 한적한 마을의 어부이자 10살 된 아들의 아버지로 평범한 삶을 살고 있다. 한편, 신과 타이탄의 갈등은 더욱 고조되고 이 사이 깊은 지하 세계 속에 묶여 있던 포세이돈의 아버지 ‘크로노스’가 속박에서 풀리게 된다. 이를 기회로 ‘제우스(리암 니슨)’를 무너뜨리기 위해 지옥의 신 ‘하데스(랄프 파인즈)’와 제우스의 아들인 전쟁의 신 ‘아레스’가 크로노스와 결맹해 세상의 종말을 부를 대혼란을 일으키려 한다. 크로노스의 등장으로 타이탄의 힘은 점점 더 강력해지고, 더 이상 사명을 거부할 수 없다는 것을 깨달은 페르세우스는 아버지 제우스와 위기에 처한 인간들을 구하기 위해 ‘안드로메다 공주’와 포세이돈의 아들 ‘아게노르’, 불의 신 ‘헤파이스토스’와 연합군을 결성하고 최후의 전투를 치르러 지옥의 문으로 나선다. 신도 막지 못한 분노, 신화사상 가장 격렬한 전투가 시작된다!","판타지, 모험"
251,사랑과 영혼,"금융전문가로 일하는 샘(페트릭 스웨이지)과 도예가인 몰리(데미 무어)는 동거생활을 하며 행복한 나날을 보낸다. 그러던 어느날 샘이 괴한의 총에 맞아 죽게 되는데, 육체에서 분리된 영혼은 지상에 남게 된다. 홀로 남겨진 몰리를 보호하고자 하는 샘은 지하철에서 만난 영혼으로부터 물건을 움직일 수 있는 방법을 배운다.  그러나 자신의 존재를 몰리에게 알릴 길이 없어 고심하던 샘은 점성술사 오다매(우피 골드버그)를 찾아가는데...","판타지, 드라마, 스릴러, 미스터리, 로맨스"
228326,마놀로와 마법의 책,"멕시코의 산 앙헬에 살고 있는 마놀로와 호아킨은 단짝 친구이자 아름다운 소녀 마리아를 두고 은근히 경쟁하는 사이다. 다른 세상에서 이들을 지켜보던 ‘망각의 땅’의 신 쉬발바와 ‘기억의 땅’의 여신 라 카트리나는 누가 마리아와 결혼할지 내기를 걸고는 인간으로 변신하여 각자 지목한 소년들을 만난다. 그로부터 몇 년 뒤, 마놀로(디에고 루나)는 투우사 가문의 전통 계승과 자신의 음악가 꿈 사이에서 갈등을 겪는다. 반면 아버지의 뒤를 이어 군인이 된 호아킨(채닝 테이텀)은 수많은 훈장을 받으며 산 앙헬의 영웅으로 떠오른다. 스페인 유학에서 돌아온 마리아(조 샐다나)는 마놀로에게 마음이 가지만, 그녀의 아버지는 호아킨만이 산적 차칼로부터 마을을 지켜줄 수 있다면서 딸의 결혼을 추진한다. 호아킨의 청혼 소식에 자극을 받은 마놀로는 마리아를 찾아가서 진심이 담긴 사랑 고백으로 그녀를 감동시킨다. 그런데 갑자기 머리가 둘 달린 뱀이 출몰하여 마리아를 물어버린다. 마리아가 죽었다고 생각한 마놀로는 그녀를 만나기 위해 저승에 존재하는 ‘기억의 땅’으로 향하는데...","애니메이션, 모험, 코미디, 가족, 판타지"
770,바람과 함께 사라지다,"옛 전통과 관습에 묻혀 살아가는 미국 남부. 그러나 북부가 노예 제도를 폐지하고 이를 남부에도 강요하자 두 지역은 남북전쟁이란 소용돌이에 휘말린다. 아름다운 미모와 당당한 성격으로 마을 청년들의 선망의 대상이 되던 스칼렛 오하라는 애슐리 윌크스를 사랑하고 있었다. 그러나 그녀가 사랑하는 애슐리는 멜라니와 결혼을 해버리고 화가 난 스칼렛은 자신의 여동생이 좋아하는 멜라니의 남동생 찰스와 결혼을 한다. 얼마 후 애슐리와 찰스는 입대를 하게 되고, 결국 찰스는 전사하고 마는데...","드라마, 전쟁, 로맨스"
11216,시네마 천국,"어린 시절 영화가 세상의 전부였던 소년 토토는 학교 수업을 마치면 마을 광장에 있는 낡은 시네마 천국이라는 극장으로 달려가 영사 기사 알프레도와 친구로 지내며 어깨너머로 영사기술을 배운다. 어느 날 관객들을 위해 광장에서 야외 상영을 해주던 알프레도가 그만 화재 사고로 실명하게 되고, 토토가 그의 뒤를 이어 시네마 천국의 영상기사로 일하게 된다. 실명한 후에도 토토의 친구이자 아버지로 든든한 정신적 지주가 되어준 알프레도는 청년이 된 토토가 사랑하는 여자 엘레나의 부모님의 반대로 좌절하자 넓은 세상으로 나가서 더 많은 것을 배우라며 권유하는데...","드라마, 로맨스"
66105,세인트 세이야 - 진홍의 소년전설,,"액션, 애니메이션, 판타지"
1000475,리버 와일드,,"미스터리, 스릴러, 모험"
1573,다이 하드 2,"존 맥클레인(브루스 윌리스)은 LA에서 날아오는 아내 홀리를 마중하기 위해 공항으로 나간다. 그러나 테러리스트들이 공항을 점거하고, 마약의 대부 에스페란자 장군을 압송해 오는 비행기를 착륙시킨 후 점보기를 준비해 놓을 것을 요구한다. 홀리가 탄 비행기는 착륙하지 못하고 공항을 선회하나 연료가 떨어져 간다. 맥클레인과 특수부대원들은 테러리스트들의 본부인 교회를 습격하나 테러리스트들은 비행기에 오른다. 그러나 맥클레인은 테러리스트들의 총알이 공포탄이었음을 알고 특수 부대와 테러리스트들이 한 통속임을 알아내는데...","액션, 스릴러"
1924,슈퍼맨,"크립톤 행성의 조엘(Jor-El: 마론 브란도 분)은 행성이 곧 폭발할 것이라는 사실을 알고, 수많은 은하계의 지식을 담은 푸른 수정과 함께 아들인 카렐(Baby Clark Kent: 아론 스모린스키 분)을 지구로 보낸다. 카렐이 타고 온 작은 우주선은 조나단 부부(Jonathan Kent: 글렌 포드 분 / Ma Kent: 필리스 색터 분) 앞에 떨어지고, 아이가 없던 그들이 카렐을 데려와 클락이라 부르며 키운다.  어느 덧 청년으로 성장한 클락(Clark Kent/Superman: 크리스토퍼 리브 분)은 알지못하는 힘에 끌려 북쪽으로 가게 되고, 그 곳에서 아버지 조엘로부터 그 동안의 궁금증을 풀고, 다시 지구로 돌아오게 된다. 지구로 돌아온 클락은 데일리 플리닛지의 기자로 살아가며, 위험한 순간마다 슈퍼맨으로 변신해 사람들을 구해낸다. 슈퍼맨의 활약이 커지면서 신문사마다 다투어 그의 기사를 실었고 클락은 같은 신문사의 여기자 로이스 레인(Lois Lane: 마곳 키더 분)을 짝사랑하게 되는데.","SF, 액션, 모험"
81,바람계곡의 나우시카,"천 년 전, 불의 7일간으로 불리는 전쟁이 끝난 후 지구는 죽음의 행성으로 변했다. 점점 커지는 곰팡이의 숲인 부해가 유독가스를 내뿜어 사람이 살 수 있는 땅도 얼마 남지 않았다. 자연과 대화를 나눌 수 있는 특별한 소녀 나우시카는 그 중 깨끗한 바람계곡에서 살고 있지만 부해는 이곳마저 먹어치울 듯 가깝게 다가온다. 그러나 위기는 인간들의 다툼에서 시작된다. 군사제국 토르메키아가 불의 7일간을 초래했던 병기 거신병을 부활시키려는 계획을 시작했기 때문. 바람계곡은 분쟁에 휘말리고 나우시카는 토르메키아와 맞서는 도시 국가 페지테의 인질이 된다. 그 와중에 나우시카는 부해가 지구를 정화하고 있었다는 사실을 깨닫는데...","모험, 애니메이션, 판타지"
508965,클라우스,공기도 인심도 꽁꽁 얼어붙은 마을. 활기 넘치는 젊은 우체부와 세상을 등지고 장난감을 만드는 목수. 작은 장난감 선물로 냉기가 사라질 수 있을까. 전혀 어울리지 않는 둘의 우정이 차디찬 세상에 온기를 불어넣는다. 《슈퍼배드》 작가의 산타 탄생 이야기.,"애니메이션, 가족, 모험, 코미디, 판타지"
82703,천재강아지 미스터 피바디,"IQ800, 박사학위 취득, 발명, 요리, 댄스, 연주까지...  못하는 게 없는 역사상 최고의 천재 '미스터 피바디'  하지만 그의 정체는 바로 강아지! 게다가 똘똘한 아들 '셔먼'을 둔 아들바보이다.  '셔먼'은 같은 반 친구 ‘페니’로부터 아빠가 강아지라고 놀림을 당하지만 의기소침도 잠시!  미스터 피바디와 셔먼에겐 남들은 상상도 못할 둘만의 비밀이 있다.  바로 전세계 어느 곳, 어느 시대든 갈 수 있는 '타임머신'이 있다는 것!  레오나르도 다빈치, 반 고흐, 셰익스피어를 만나고 고대 이집트, 프랑스 혁명, 트로이 전쟁을 넘나드는 그들의 시간여행은 지칠 줄 모르고 계속 되는데!  시간여행 어디까지 가봤니?  천재강아지 미스터 피바디와 셔먼의 급이 다른 모험이 펼쳐진다!","애니메이션, 모험, 가족"
524,카지노,"조그만 동네에서 자란 에이스는 도박에서 언제나 이기는 재주를 타고 났다. 그 때문에 그는 마피아 보스들에게 알려지고, 보스들은 그를 보호하기 위해 니키를 붙여준다. 니키는 비록 몸집은 작지만 상대가 얼마나 크든지간에 먼저 제압해 버리는 능력을 갖고 있는 갱. 오랫동안 니키와 에이스는 완벽한 팀을 이루게 된다. 그러나 라스베가스로 진출한 에이스는 니키가 라스베가스로 온다는 소식을 접하고 니키의 포악한 성질이 걱정돼 꺼려한다. 에이스의 심정을 눈치채고 있던 니키는 라스베가스에서 자신의 독특한 방법인 폭력으로 나름대로의 영역을 넓혀나가고, 에이스는 합법적인 카지노를 운영하면서 자신의 입지를 굳혀 가는데...","범죄, 드라마, 역사"
1979,판타스틱 4 - 실버 서퍼의 위협,"판타스틱4가 세상을 평정하고 전세계인들의 스타로 추앙 받으며 살아온 지 2년, 이제 악의 화신 닥터 둠도 사라져버린 지구는 큰 혼란 없이 평화로운 상태를 유지하게 되었다.  하지만, 이러한 평화도 잠시. 예상치 못한 불길한 징조가 곳곳에서 나타나며 전 세계를 혼란에 빠뜨린다. 이집트에 난데없이 폭설이 내리고, LA, 뉴욕 등 미국의 대도시는 대규모 정전 사태로 암흑천지가 되고, 거대한 소용돌이와 함께 런던의 템즈강 한가운데가 뚫리는 등 상상치 못한 일들이 발생하지만, 그 혼란의 원인은 의문에 싸여있기만 하다. 그리하여 인류는 다시 판타스틱4를 찾게 되고, 그 의문의 정체는 인비져블과 판타스틱의 결혼식 날 모습을 드러낸다.  전세계에 걸쳐 파괴적인 힘을 과시해 온 존재는 바로 먼 우주의 행성에서 날아온 미스터리한 실버서퍼. 실버 메탈릭 스킨을 가진 실버서퍼는 무한 에너지의 원천인 서핑보드를 타고 다니며, 어떠한 물질도 관통할 수 있고 광속도와 맞먹는 초스피드로 이동하면서 강력한 힘을 행사한다. 이에 판타스틱4는 새로운 파워로 지구를 파괴하려는 위험에 맞서게 되고, 닥터 둠이 재등장하면서 인류와 판타스틱4의 미래는 점점 예측 할 수 없게 되는데….  과연 새롭게 등장한 실버서퍼의 정체는 무엇이고, 닥터 둠의 계략은 무엇일까.  그리고, 판타스틱4는 평화로운 자신들의 삶을 버리고 지구의 대재난을 막기 위해 혼란 속으로 뛰어 들것인가.","모험, 판타지, 액션, 스릴러"
